Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Pch_Haswell,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15
2024-04-17_19:05:03,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,816.2,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,0.5,2.9,0.0,13.5,1.0,1.0,2.9,0.5,3.9,1.0,0.5,0.5,0.0,0.5,1.0,0.5
2024-04-17_19:05:05,43.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.9,42.9,67.0,813.6,800.0,1017.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,0.0,3.5,0.5,0.5,0.0,0.5,1.5,0.5,3.9,0.5,0.5,0.0,0.0,0.0,0.5,0.0
2024-04-17_19:05:07,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,840.0,800.0,1140.5,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.7,2.0,4.0,2.0,14.3,0.0,1.5,0.5,0.0,5.4,0.5,0.5,1.0,1.5,8.5,0.5,1.5
2024-04-17_19:05:09,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,43.9,43.9,67.0,863.9,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,1.0,3.4,0.0,1.0,0.5,0.0,0.0,0.0,3.9,0.5,0.0,0.5,0.5,0.0,0.5,0.0
2024-04-17_19:05:11,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,885.8,800.0,1373.0,800.0,800.0,800.0,800.0,800.0,800.0,1600.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,4.9,12.9,0.5,0.5,1.5,1.5,1.5,0.5,4.9,0.5,0.5,0.0,0.0,0.5,0.0,0.0
2024-04-17_19:05:13,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,816.1,1057.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,0.5,2.5,2.5,1.5,0.5,1.5,2.5,0.5,5.4,1.5,0.5,0.5,0.5,9.4,0.0,1.0
2024-04-17_19:05:16,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,864.8,1200.0,800.0,1037.6,1128.2,800.0,800.0,800.0,800.0,1200.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,2.9,4.4,0.5,0.5,0.0,0.5,0.5,1.0,3.9,0.0,0.0,0.0,1.0,8.3,0.0,0.0
2024-04-17_19:05:18,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,866.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.2,1097.4,800.0,800.0,800.0,800.0,800.0,857.8,800.0,1.1,1.0,0.0,3.9,2.4,0.0,1.0,1.0,1.0,3.9,0.5,0.0,1.0,0.0,0.0,1.9,0.0
2024-04-17_19:05:20,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,815.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1043.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,0.0,2.4,0.0,1.5,0.0,1.0,1.0,3.9,4.4,1.0,1.0,1.0,1.0,5.5,2.9,0.5
2024-04-17_19:05:22,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,912.1,800.0,2200.0,800.0,800.0,800.0,800.0,800.0,1193.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,0.5,11.9,0.5,0.5,0.0,0.5,1.0,3.0,3.9,0.0,0.0,0.5,0.0,1.5,0.0,1.0
2024-04-17_19:05:24,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,834.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1101.8,800.0,800.0,800.0,1049.5,800.0,800.0,800.0,800.0,1.1,0.0,0.5,1.5,1.0,0.0,1.5,1.0,3.0,4.9,0.5,1.0,0.0,2.0,1.5,0.5,0.0
2024-04-17_19:05:26,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,840.9,800.0,1159.6,800.0,800.0,800.0,800.0,800.0,1094.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,0.0,6.4,0.5,0.0,0.5,5.9,2.0,3.9,4.5,1.5,1.0,2.5,0.5,3.9,0.5,0.0
2024-04-17_19:05:28,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,800.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,802.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,2.5,6.9,0.0,2.4,0.0,0.5,2.5,5.4,0.0,0.5,2.0,2.0,0.5,0.0,1.5,0.5
2024-04-17_19:05:30,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,1004.5,2100.0,1415.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1256.7,800.0,1700.0,800.0,800.0,1.3,2.0,1.0,0.5,0.0,0.5,0.5,1.5,8.4,0.5,0.5,1.0,2.0,1.0,0.5,1.5,1.0
2024-04-17_19:05:32,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,802.9,800.0,846.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.4,2.0,11.3,1.0,0.5,0.0,3.0,2.0,5.0,0.0,1.0,1.5,1.5,2.5,0.0,5.4,1.5
2024-04-17_19:05:34,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,914.3,800.0,828.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2600.0,800.0,800.0,800.0,1.8,0.0,3.4,0.0,1.5,0.5,1.0,2.5,4.4,0.5,0.0,0.0,1.0,10.5,0.0,0.5,1.5
2024-04-17_19:05:36,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,43.9,43.9,67.0,1040.9,2000.0,1200.1,800.0,800.0,800.0,1700.0,800.0,921.1,800.0,800.0,798.2,800.0,1900.0,800.0,798.3,800.0,1.1,2.0,3.4,1.0,0.5,0.0,0.5,1.0,5.4,0.0,1.0,0.5,0.0,1.0,0.0,2.5,0.0
2024-04-17_19:05:38,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,889.8,800.0,837.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2200.0,800.0,800.0,800.0,2.4,2.0,3.9,0.5,2.5,0.5,5.9,0.0,5.5,0.5,0.5,1.0,0.5,12.9,0.0,2.0,1.0
2024-04-17_19:05:40,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,804.3,800.0,868.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.6,0.0,1.5,0.0,0.5,0.0,0.5,0.5,4.9,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0
2024-04-17_19:05:42,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,1236.2,1700.0,798.2,1700.0,800.0,2000.0,798.1,800.0,800.0,1700.0,800.0,1700.0,800.0,798.2,800.0,800.0,2000.0,2.3,1.5,2.4,0.5,0.5,1.0,3.4,1.5,4.4,0.0,1.0,0.5,1.5,13.1,0.0,4.3,0.5
2024-04-17_19:05:44,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,816.1,800.0,1057.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.2,0.0,3.4,1.0,1.0,0.0,3.4,1.0,3.9,0.5,1.5,2.0,1.0,1.0,0.0,0.0,0.5
2024-04-17_19:05:46,43.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.9,42.9,67.0,803.3,800.0,1180.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,0.0,2.4,0.0,0.5,0.5,1.0,12.6,4.9,0.0,0.5,2.0,1.0,0.0,0.0,1.4,0.5
2024-04-17_19:05:48,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,843.1,800.0,1464.5,800.0,800.0,800.0,825.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,1.5,3.9,1.5,2.0,1.0,8.8,1.5,4.9,0.0,1.5,1.5,1.5,0.5,0.0,1.0,0.0
2024-04-17_19:05:50,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,808.6,800.0,938.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,5.9,2.0,1.0,0.0,1.5,1.5,0.5,12.9,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
2024-04-17_19:05:52,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,869.6,800.0,1114.2,800.0,800.0,800.0,800.0,800.0,1600.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.2,4.5,2.4,0.5,1.5,0.0,1.0,1.5,5.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0
2024-04-17_19:05:54,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,986.6,800.0,1057.8,1700.0,927.1,800.0,1200.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2100.0,2.4,5.9,3.4,0.5,1.5,0.5,9.8,1.5,8.3,0.5,1.5,0.5,2.0,0.5,0.0,0.0,2.0
2024-04-17_19:05:56,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,1006.9,800.0,1158.6,800.0,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,2600.0,1396.7,800.0,800.0,800.0,800.0,2.0,3.9,3.9,0.5,0.5,1.4,1.0,2.0,1.5,0.0,1.0,8.7,6.4,0.5,0.5,0.5,0.5
2024-04-17_19:05:58,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.9,42.9,67.0,815.8,997.6,855.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.3,5.4,2.9,0.5,1.5,0.0,0.5,2.0,0.0,0.0,1.0,0.5,5.4,0.0,0.0,0.0,1.0
2024-04-17_19:06:00,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,1081.8,800.0,1040.8,800.0,800.0,2100.0,800.0,800.0,800.0,800.0,800.0,800.0,1968.1,800.0,800.0,1300.0,2100.0,4.5,7.3,4.4,5.9,1.5,4.4,2.0,3.4,0.5,11.8,2.0,1.5,13.3,2.5,1.5,8.3,2.0
2024-04-17_19:06:02,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,802.9,800.0,846.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,3.0,6.9,5.9,8.4,1.5,1.0,1.5,2.0,1.5,2.9,2.5,2.0,3.9,4.4,2.0,1.0,1.5
2024-04-17_19:06:04,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,908.8,800.0,948.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2200.0,800.0,800.0,800.0,800.0,1.7,4.4,3.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,2.5,13.3,0.5,0.0,0.5,0.5
2024-04-17_19:06:07,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,959.8,800.0,1257.1,800.0,800.0,800.0,800.0,800.0,800.0,2000.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,2.3,6.9,3.0,3.9,2.0,0.0,0.5,1.0,0.0,0.5,2.0,2.0,1.5,1.0,1.0,9.8,1.5
2024-04-17_19:06:09,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,809.8,800.0,957.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,4.9,3.4,1.0,13.4,1.0,0.5,1.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0.5
2024-04-17_19:06:11,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,42.9,42.9,67.0,803.1,800.0,1214.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,4.9,2.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.4
2024-04-17_19:06:13,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,799.9,800.0,798.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.7,6.4,4.4,0.5,0.5,1.0,1.5,0.0,2.0,0.0,2.0,0.5,13.3,0.5,0.0,10.6,0.5
2024-04-17_19:06:15,44.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,830.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1287.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,3.0,3.4,0.0,1.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
2024-04-17_19:06:17,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,850.2,1102.9,800.0,800.0,800.0,800.0,800.0,800.0,1300.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,4.9,0.0,0.0,1.0,0.0,0.5,0.0,2.0,0.5,1.0,0.5,11.4,0.5,0.0,1.0,0.5
2024-04-17_19:06:19,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,809.8,1300.0,798.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,8.3,0.5,0.5,1.9,5.9,1.4,1.9,0.5,0.5,1.5,1.0,0.5,0.5,1.0,4.9,0.5
2024-04-17_19:06:21,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,810.9,800.0,818.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,4.9,3.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,12.7,0.5,0.0,0.5,0.0
2024-04-17_19:06:23,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,801.3,800.0,820.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.4,5.4,2.5,1.5,1.0,0.5,1.5,0.0,0.5,0.0,1.5,3.9,1.0,1.5,0.0,1.0,0.5
2024-04-17_19:06:25,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,800.6,800.0,809.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.5,4.4,3.4,0.0,0.5,8.0,1.0,0.0,1.0,1.0,1.0,0.5,12.4,1.5,1.5,2.0,0.5
2024-04-17_19:06:27,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,802.5,800.0,839.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.1,4.5,3.4,0.5,2.0,0.0,0.0,1.0,0.5,0.0,0.5,3.9,0.5,0.0,0.0,0.5,1.0
2024-04-17_19:06:29,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,801.2,800.0,819.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,4.9,2.9,1.5,1.5,0.0,1.5,1.5,0.5,0.5,0.5,0.5,1.0,13.7,0.0,0.0,0.5
2024-04-17_19:06:31,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,42.9,42.9,67.0,836.5,800.0,1232.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,5.4,2.9,0.5,0.0,0.0,10.2,1.5,0.5,0.5,1.5,0.5,1.5,0.0,0.5,1.0,1.0
2024-04-17_19:06:33,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,1026.3,800.0,1150.2,800.0,1700.0,1600.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1700.0,800.0,800.0,1.3,5.3,3.4,2.9,1.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0,0.0,1.5
2024-04-17_19:06:35,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.9,42.9,67.0,804.8,800.0,877.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,4.4,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,11.3,0.0,0.0,0.5
2024-04-17_19:06:37,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,856.7,800.0,807.8,800.0,800.0,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.8,5.0,4.4,1.5,12.3,0.5,8.9,2.5,1.0,1.0,1.0,1.5,0.5,1.5,0.5,0.5,1.5
2024-04-17_19:06:39,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,839.3,997.6,1231.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,4.9,3.4,1.0,0.5,0.5,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
2024-04-17_19:06:41,44.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,67.0,806.2,800.0,899.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.5,2.0,2.0,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-04-17_19:06:43,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,814.1,800.0,1025.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.7,5.9,3.4,1.0,1.0,5.9,5.9,2.9,12.3,0.5,0.5,1.5,0.5,1.5,1.0,0.0,0.5
2024-04-17_19:06:45,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,834.0,800.0,1344.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,4.9,3.0,1.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0
2024-04-17_19:06:47,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,805.2,800.0,882.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,4.9,2.0,1.0,6.4,1.0,1.0,1.5,11.8,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5
2024-04-17_19:06:49,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,804.3,800.0,868.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,4.4,2.5,0.0,0.5,5.4,5.0,1.0,1.0,0.5,2.0,1.0,1.5,1.0,0.5,2.0,0.0
2024-04-17_19:06:51,43.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,812.5,800.0,999.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,4.9,2.9,0.5,12.7,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5
2024-04-17_19:06:53,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,892.5,800.0,1084.6,800.0,1995.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,4.9,3.4,1.5,10.4,2.0,1.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0
2024-04-17_19:06:55,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,806.4,800.0,903.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,5.0,2.5,1.0,1.0,6.4,4.9,1.5,1.0,1.5,0.5,0.5,0.5,1.0,1.5,1.0,1.0
2024-04-17_19:06:58,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,875.1,800.0,798.2,800.0,800.0,1600.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,1.8,4.4,2.9,2.4,2.9,6.3,1.0,1.9,0.0,0.0,0.5,2.9,0.5,1.9,0.0,0.0,1.0
2024-04-17_19:07:00,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,814.4,800.0,1030.1,800.0,1192.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,4.9,3.9,0.0,0.5,7.4,0.5,1.0,0.5,0.5,0.0,8.4,0.5,1.0,0.0,0.5,0.5
2024-04-17_19:07:02,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,808.6,800.0,936.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,6.9,2.0,0.5,0.0,5.9,3.5,2.0,0.0,0.5,2.0,0.5,2.0,1.0,1.5,0.0,1.5
2024-04-17_19:07:04,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,813.8,800.0,1021.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,16.7,3.4,0.0,0.0,1.5,1.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.0,0.5,1.0
2024-04-17_19:07:06,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,927.2,800.0,1034.7,800.0,2600.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.5,6.4,3.4,1.5,12.3,0.5,5.9,1.0,1.0,1.0,1.0,1.5,2.0,1.5,0.5,0.5,0.0
2024-04-17_19:07:08,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,818.4,800.0,1093.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2300.0,800.0,800.0,800.0,800.0,800.0,1.9,5.4,3.4,0.5,1.0,1.0,9.0,1.0,0.5,2.0,1.5,1.9,0.5,1.5,2.0,1.0,0.0
2024-04-17_19:07:10,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,836.7,800.0,1300.0,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.2,7.4,2.0,1.0,12.3,1.0,5.3,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5
2024-04-17_19:07:12,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,67.0,806.9,800.0,800.0,800.0,800.0,800.0,800.0,909.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,4.4,0.0,0.0,2.0,0.0,0.0,3.9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5
2024-04-17_19:07:14,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,809.3,800.0,800.0,800.0,800.0,800.0,800.0,948.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,3.0,13.3,2.0,1.5,5.9,6.9,3.4,3.9,0.5,0.5,2.0,2.0,1.5,1.5,2.0,0.0,0.5
2024-04-17_19:07:16,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,814.3,899.1,800.0,800.0,800.0,800.0,800.0,829.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.3,5.4,0.0,0.5,1.0,5.9,1.5,3.4,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0
2024-04-17_19:07:18,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,67.0,811.3,981.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,4.5,0.0,1.0,1.0,0.0,0.5,0.5,12.9,0.5,0.0,0.0,1.0,2.0,1.5,2.5,0.5
2024-04-17_19:07:20,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,67.0,875.6,1031.6,1209.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.2,3.9,1.5,0.5,0.5,7.8,6.9,2.4,5.9,0.5,0.5,0.5,1.5,1.0,1.0,2.0,0.0
